age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
27.0,Private,Bachelors,Never-married,Tech-support,Unmarried,Black,Female,40.0,United-States,<=50K
65.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,32.5,United-States,<=50K
37.0,Self-emp-inc,Bachelors,Others,Sales,Not-in-family,White,Female,52.5,United-States,<=50K
39.0,Private,Masters,Married,Prof-specialty,Wife,Asian-Pac-Islander,Female,40.0,United-States,<=50K
24.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40.0,United-States,<=50K
38.0,Private,HS-grad,Others,Sales,Not-in-family,White,Male,52.5,United-States,<=50K
48.0,Private,Bachelors,Married,Adm-clerical,Husband,White,Male,40.0,United-States,>50K
21.0,Private,Higher,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,32.5,United-States,<=50K
31.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,45.0,United-States,>50K
55.0,Private,HS-grad,Married,Sales,Husband,White,Male,40.0,United-States,>50K
24.0,Private,Higher,Married,Adm-clerical,Wife,Asian-Pac-Islander,Female,40.0,Laos,<=50K
43.0,Private,HS-grad,Others,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
26.0,Private,Higher,Never-married,Tech-support,Not-in-family,White,Male,45.0,United-States,<=50K
46.0,Private,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,33.0,United-States,<=50K
35.0,Private,Higher,Married,Adm-clerical,Husband,White,Male,40.0,United-States,>50K
41.0,Self-emp-inc,Higher,Married,Farming-fishing,Husband,White,Male,52.5,United-States,>50K
26.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40.0,United-States,<=50K
34.0,Private,Masters,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,35.0,Taiwan,>50K
19.0,Private,Higher,Never-married,Prof-specialty,Own-child,Black,Female,32.5,United-States,<=50K
36.0,Self-emp-not-inc,Bachelors,Others,Prof-specialty,Not-in-family,Black,Female,40.0,United-States,>50K
22.0,Private,Higher,Never-married,Sales,Own-child,White,Male,32.5,United-States,<=50K
24.0,Private,Higher,Never-married,Machine-op-inspct,Not-in-family,White,Male,40.0,United-States,<=50K
77.0,Self-emp-not-inc,Higher,Married,Sales,Husband,White,Male,40.0,United-States,<=50K
22.0,Private,School,Married,Machine-op-inspct,Other-relative,White,Female,40.0,Mexico,<=50K
29.0,Private,Higher,Never-married,Tech-support,Not-in-family,White,Female,40.0,United-States,<=50K
62.0,Private,HS-grad,Others,Other-service,Not-in-family,White,Female,32.5,United-States,<=50K
39.0,Self-emp-not-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,40.0,United-States,<=50K
43.0,Private,Higher,Married,Craft-repair,Husband,White,Male,50.0,United-States,<=50K
35.0,Private,HS-grad,Others,Transport-moving,Not-in-family,White,Male,45.0,United-States,<=50K
29.0,Private,School,Never-married,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
76.0,Self-emp-not-inc,Masters,Married,Craft-repair,Husband,White,Male,32.5,United-States,<=50K
63.0,Self-emp-not-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,45.0,United-States,<=50K
23.0,Private,Higher,Never-married,Prof-specialty,Own-child,Black,Female,32.5,United-States,<=50K
43.0,Private,Higher,Married,Prof-specialty,Wife,White,Female,50.0,United-States,>50K
58.0,Self-emp-not-inc,HS-grad,Married,Handlers-cleaners,Husband,White,Male,40.0,United-States,<=50K
66.0,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,52.5,United-States,<=50K
41.0,Private,Higher,Never-married,Craft-repair,Not-in-family,Black,Male,45.0,United-States,<=50K
26.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40.0,United-States,<=50K
47.0,Private,Higher,Never-married,Other-service,Not-in-family,White,Male,40.0,United-States,<=50K
55.0,Local-gov,School,Married,Adm-clerical,Husband,White,Male,40.0,United-States,<=50K
53.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
17.0,Private,School,Never-married,Other-service,Other-relative,White,Male,48.0,Mexico,<=50K
30.0,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,40.0,United-States,<=50K
49.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,52.5,United-States,<=50K
19.0,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,32.5,Haiti,<=50K
45.0,Private,HS-grad,Married,Other-service,Husband,Black,Male,40.0,United-States,<=50K
26.0,Private,Higher,Never-married,Sales,Not-in-family,White,Male,40.0,United-States,<=50K
38.0,Private,Higher,Married,Craft-repair,Husband,White,Male,40.0,United-States,>50K
36.0,State-gov,HS-grad,Married,Protective-serv,Husband,White,Male,40.0,United-States,>50K
33.0,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,32.5,United-States,<=50K
22.0,State-gov,Higher,Never-married,Protective-serv,Own-child,Black,Female,40.0,United-States,<=50K
43.0,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,42.0,United-States,<=50K
67.0,Private,School,Married,Prof-specialty,Husband,White,Male,32.5,United-States,<=50K
30.0,Private,Higher,Others,Prof-specialty,Unmarried,White,Female,40.0,United-States,<=50K
56.0,Private,Higher,Others,Other-service,Not-in-family,White,Male,32.5,Iran,<=50K
31.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,32.5,United-States,<=50K
33.0,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40.0,United-States,>50K
26.0,Private,HS-grad,Married,Other-service,Husband,White,Male,40.0,United-States,<=50K
46.0,Local-gov,School,Married,Transport-moving,Husband,White,Male,32.5,United-States,<=50K
59.0,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
38.0,Federal-gov,HS-grad,Married,Adm-clerical,Husband,White,Male,40.0,United-States,>50K
65.0,Private,School,Others,Other-service,Unmarried,Other,Male,40.0,United-States,<=50K
40.0,Private,Higher,Married,Tech-support,Husband,White,Male,40.0,United-States,>50K
42.0,Private,HS-grad,Married,Adm-clerical,Wife,White,Female,35.0,United-States,<=50K
26.0,Self-emp-not-inc,School,Married,Craft-repair,Husband,White,Male,40.0,Portugal,<=50K
36.0,Private,School,Married,Other-service,Wife,White,Female,32.5,United-States,<=50K
62.0,Private,Masters,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
43.0,Private,Bachelors,Married,Transport-moving,Husband,White,Male,45.0,United-States,<=50K
43.0,Private,Bachelors,Others,Exec-managerial,Not-in-family,White,Male,45.0,United-States,>50K
22.0,Private,HS-grad,Others,Sales,Not-in-family,White,Male,52.5,United-States,<=50K
28.0,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
56.0,Self-emp-not-inc,Higher,Married,Sales,Husband,White,Male,45.0,United-States,<=50K
22.0,Private,Higher,Never-married,Sales,Not-in-family,White,Female,32.5,United-States,<=50K
57.0,Private,Bachelors,Others,Exec-managerial,Not-in-family,White,Female,45.0,United-States,>50K
39.0,Private,HS-grad,Others,Sales,Unmarried,White,Female,40.0,United-States,<=50K
26.0,Federal-gov,Higher,Never-married,Adm-clerical,Unmarried,White,Female,32.5,United-States,<=50K
17.0,Private,School,Never-married,Other-service,Own-child,White,Male,32.5,United-States,<=50K
40.0,State-gov,Higher,Married,Machine-op-inspct,Husband,White,Male,38.0,United-States,>50K
45.0,Private,HS-grad,Married,Machine-op-inspct,Husband,Black,Male,40.0,United-States,<=50K
44.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40.0,United-States,<=50K
20.0,Local-gov,Higher,Never-married,Adm-clerical,Own-child,White,Female,32.5,United-States,<=50K
33.0,Private,HS-grad,Married,Craft-repair,Wife,White,Female,40.0,United-States,<=50K
23.0,Private,Higher,Never-married,Sales,Not-in-family,White,Male,40.0,United-States,<=50K
46.0,Self-emp-not-inc,Masters,Others,Exec-managerial,Not-in-family,White,Male,32.5,United-States,<=50K
38.0,Private,HS-grad,Married,Sales,Husband,White,Male,50.0,United-States,<=50K
54.0,Private,HS-grad,Others,Transport-moving,Not-in-family,White,Male,40.0,United-States,<=50K
46.0,Private,School,Others,Craft-repair,Not-in-family,White,Female,45.0,United-States,<=50K
25.0,Private,Higher,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
46.0,Private,Higher,Others,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
36.0,Local-gov,Higher,Married,Transport-moving,Wife,White,Female,40.0,United-States,<=50K
23.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,32.5,United-States,<=50K
29.0,Private,HS-grad,Others,Machine-op-inspct,Not-in-family,White,Male,40.0,United-States,<=50K
44.0,Private,Higher,Married,Adm-clerical,Wife,White,Female,32.5,United-States,>50K
19.0,Private,Higher,Never-married,Adm-clerical,Own-child,White,Female,32.5,United-States,<=50K
19.0,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,40.0,United-States,<=50K
35.0,Private,HS-grad,Married,Other-service,Wife,White,Female,40.0,United-States,>50K
46.0,Self-emp-not-inc,Higher,Others,Craft-repair,Not-in-family,White,Male,40.0,United-States,<=50K
34.0,State-gov,Bachelors,Married,Exec-managerial,Husband,White,Male,45.0,United-States,>50K
34.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,35.0,United-States,<=50K
44.0,Private,Higher,Married,Tech-support,Husband,White,Male,40.0,United-States,<=50K
45.0,Private,Higher,Others,Handlers-cleaners,Unmarried,White,Female,40.0,United-States,<=50K
20.0,Private,HS-grad,Never-married,Prof-specialty,Other-relative,White,Female,35.0,United-States,<=50K
25.0,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,52.5,United-States,>50K
52.0,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
20.0,Private,Higher,Never-married,Handlers-cleaners,Own-child,White,Male,40.0,United-States,<=50K
28.0,Private,Higher,Never-married,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
50.0,State-gov,Bachelors,Married,Protective-serv,Husband,White,Male,40.0,United-States,>50K
34.0,Private,Higher,Others,Tech-support,Not-in-family,White,Female,52.5,United-States,<=50K
28.0,Private,School,Married,Handlers-cleaners,Husband,Other,Male,40.0,Puerto-Rico,<=50K
41.0,Private,Masters,Married,Exec-managerial,Husband,White,Male,52.5,United-States,>50K
28.0,Private,HS-grad,Married,Adm-clerical,Husband,White,Male,40.0,United-States,<=50K
46.0,Self-emp-not-inc,HS-grad,Married,Craft-repair,Husband,White,Male,32.5,United-States,<=50K
28.0,Private,Higher,Married,Prof-specialty,Wife,White,Female,40.0,United-States,>50K
32.0,Private,Higher,Married,Exec-managerial,Husband,White,Male,50.0,United-States,<=50K
41.0,Local-gov,Higher,Others,Other-service,Not-in-family,Black,Female,32.5,United-States,<=50K
24.0,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,40.0,United-States,<=50K
33.0,Private,Higher,Others,Exec-managerial,Unmarried,White,Female,40.0,United-States,<=50K
46.0,Private,Doctorate,Married,Exec-managerial,Husband,White,Male,52.5,United-States,>50K
31.0,State-gov,Higher,Married,Machine-op-inspct,Husband,White,Male,40.0,United-States,<=50K
35.0,Private,School,Others,Craft-repair,Not-in-family,White,Male,50.0,United-States,>50K
52.0,Private,School,Married,Machine-op-inspct,Husband,White,Male,40.0,Mexico,<=50K
30.0,Private,School,Never-married,Other-service,Own-child,White,Female,32.5,United-States,<=50K
34.0,Local-gov,School,Others,Machine-op-inspct,Not-in-family,Black,Male,40.0,United-States,<=50K
34.0,State-gov,HS-grad,Others,Transport-moving,Unmarried,White,Female,40.0,United-States,<=50K
20.0,Private,Higher,Married,Sales,Husband,White,Male,32.5,United-States,<=50K
17.0,Private,School,Never-married,Handlers-cleaners,Own-child,White,Male,32.5,United-States,<=50K
32.0,State-gov,Bachelors,Married,Exec-managerial,Wife,White,Female,40.0,United-States,>50K
29.0,Private,HS-grad,Others,Farming-fishing,Not-in-family,White,Male,40.0,United-States,<=50K
33.0,Private,School,Never-married,Craft-repair,Unmarried,White,Female,35.0,United-States,<=50K
25.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,52.5,United-States,<=50K
36.0,Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,40.0,United-States,<=50K
23.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,52.5,Dominican-Republic,<=50K
63.0,Self-emp-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,40.0,United-States,>50K
47.0,Local-gov,Masters,Married,Prof-specialty,Husband,White,Male,40.0,United-States,<=50K
78.0,Private,HS-grad,Others,Prof-specialty,Not-in-family,White,Male,32.5,United-States,<=50K
17.0,Private,School,Never-married,Prof-specialty,Own-child,White,Male,40.0,United-States,<=50K
40.0,Self-emp-not-inc,Bachelors,Others,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
30.0,Private,Higher,Married,Other-service,Wife,White,Female,32.5,United-States,>50K
27.0,Private,Higher,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,40.0,Philippines,<=50K
33.0,Private,Masters,Married,Prof-specialty,Husband,White,Male,50.0,United-States,>50K
34.0,Local-gov,HS-grad,Never-married,Farming-fishing,Not-in-family,Black,Male,52.5,United-States,<=50K
34.0,Local-gov,Higher,Never-married,Protective-serv,Not-in-family,White,Female,40.0,United-States,<=50K
23.0,Private,Higher,Married,Adm-clerical,Husband,White,Male,40.0,United-States,<=50K
42.0,Local-gov,Higher,Married,Adm-clerical,Wife,White,Female,40.0,United-States,<=50K
29.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40.0,United-States,<=50K
45.0,Private,HS-grad,Others,Adm-clerical,Not-in-family,White,Female,32.5,United-States,<=50K
24.0,Federal-gov,HS-grad,Never-married,Armed-Forces,Own-child,White,Male,40.0,United-States,<=50K
44.0,Private,Higher,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
27.0,Private,School,Never-married,Craft-repair,Other-relative,White,Male,40.0,Mexico,<=50K
20.0,Private,Higher,Never-married,Sales,Not-in-family,White,Male,35.0,United-States,<=50K
44.0,Private,HS-grad,Others,Exec-managerial,Unmarried,Black,Female,40.0,United-States,<=50K
51.0,Private,HS-grad,Married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,40.0,United-States,<=50K
20.0,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40.0,United-States,<=50K
17.0,Private,School,Never-married,Prof-specialty,Own-child,White,Female,32.5,United-States,<=50K
19.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,40.0,United-States,<=50K
45.0,Self-emp-inc,Higher,Married,Craft-repair,Husband,White,Male,52.5,United-States,>50K
60.0,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40.0,United-States,>50K
42.0,Private,Higher,Married,Exec-managerial,Husband,Black,Male,40.0,United-States,>50K
44.0,Self-emp-not-inc,HS-grad,Married,Sales,Wife,White,Female,40.0,United-States,>50K
40.0,Private,Higher,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40.0,United-States,>50K
30.0,Private,HS-grad,Married,Exec-managerial,Wife,White,Female,40.0,United-States,<=50K
38.0,Private,Higher,Married,Transport-moving,Husband,Black,Male,50.0,United-States,<=50K
23.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,52.5,United-States,<=50K
32.0,Private,Higher,Married,Prof-specialty,Husband,White,Male,40.0,United-States,<=50K
44.0,Private,Higher,Never-married,Farming-fishing,Own-child,White,Male,40.0,United-States,<=50K
54.0,Local-gov,HS-grad,Married,Transport-moving,Husband,Black,Male,40.0,United-States,<=50K
32.0,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,50.0,United-States,<=50K
50.0,Private,School,Others,Craft-repair,Unmarried,White,Male,40.0,United-States,<=50K
24.0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,32.5,United-States,<=50K
37.0,Private,HS-grad,Married,Adm-clerical,Wife,White,Female,52.5,United-States,<=50K
52.0,Private,HS-grad,Others,Transport-moving,Unmarried,White,Male,40.0,United-States,<=50K
38.0,Private,Higher,Married,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
49.0,Private,Masters,Married,Exec-managerial,Husband,White,Male,45.0,United-States,>50K
30.0,Private,Bachelors,Married,Tech-support,Wife,White,Female,32.5,United-States,>50K
60.0,Private,Higher,Never-married,Prof-specialty,Unmarried,White,Male,40.0,United-States,>50K
22.0,Private,Higher,Never-married,Prof-specialty,Own-child,White,Male,40.0,United-States,<=50K
35.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40.0,United-States,<=50K
30.0,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,52.5,United-States,<=50K
67.0,Private,Higher,Others,Other-service,Not-in-family,White,Female,32.5,United-States,<=50K
46.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,40.0,United-States,<=50K
17.0,Private,School,Never-married,Other-service,Not-in-family,White,Male,32.5,United-States,<=50K
22.0,Private,Higher,Never-married,Handlers-cleaners,Own-child,White,Male,32.5,United-States,<=50K
27.0,Private,School,Never-married,Other-service,Not-in-family,White,Male,40.0,United-States,<=50K
23.0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,35.0,United-States,<=50K
33.0,Private,Higher,Married,Craft-repair,Husband,White,Male,45.0,Portugal,<=50K
43.0,Self-emp-not-inc,Higher,Married,Craft-repair,Husband,White,Male,32.5,United-States,<=50K
28.0,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,32.5,United-States,<=50K
41.0,Private,HS-grad,Others,Craft-repair,Unmarried,White,Female,40.0,United-States,<=50K
